type,segmen,day,amount,saldo_awal,drain_ratio,jam,cluster,is_iqr,is_z,is_iso,anomaly_vote,dist,top_reason,anomali,fraud
PAYMENT,PAYMENT · nominal kecil,24,8715,0,0.0,21,1,0,0,0,0,1.39,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,7,193785,17361652,0.011,17,0,1,1,0,2,0.76,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,4,1534927,1534927,1.0,11,4,1,0,0,1,3.26,nominal transaksi sangat ekstrem,0,1
TRANSFER,PAYMENT · nominal kecil,11,110344,110344,1.0,1,4,1,0,1,2,4.36,saldo pengirim tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,13,12503,14561,0.859,15,4,0,0,0,0,0.59,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,22,2486173,6916,10.0,18,3,1,1,0,2,2.51,nominal transaksi sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,1,43775,535097,0.082,21,4,1,0,0,1,2.43,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,1,76440,4381,10.0,17,3,1,0,0,1,1.21,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,14,1031608,1031608,1.0,18,0,1,0,1,2,3.68,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,CASH_OUT · nominal besar,7,2034762,0,0.0,20,2,1,1,0,2,2.2,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,17,1984,0,0.0,18,1,0,0,0,0,1.13,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,17,157796,103151,1.53,10,3,0,0,0,0,2.53,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_OUT · nominal besar,11,221498,1583,10.0,13,3,1,0,0,1,2.61,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,10,3404,57858,0.059,20,4,0,0,0,0,1.27,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,14,131049,0,0.0,12,2,0,0,0,0,0.87,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,16,24516,49887,0.491,17,4,0,0,0,0,0.77,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,8,117053,3458521,0.034,15,0,1,0,0,1,0.59,saldo tujuan sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,13,154521,0,0.0,17,2,0,0,0,0,0.51,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,2,43127,16670,2.587,19,3,0,0,0,0,2.03,saldo pengirim tidak konsisten secara logika,0,0
CASH_IN,CASH_IN · nominal sedang,14,150793,23575532,0.006,12,0,1,1,0,2,1.0,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,15,2126738,23318,10.0,10,3,1,1,0,2,2.44,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,1,555621,20262612,0.027,16,0,1,1,0,2,1.2,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,16,5343235,12312,10.0,16,3,1,1,0,2,2.53,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,20,83333,909601,0.092,10,0,1,0,0,1,1.26,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,15,12875,0,0.0,13,1,0,0,0,0,0.72,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,6,174422,22418052,0.008,13,0,1,1,0,2,0.94,saldo awal pengirim sangat ekstrem,1,0
DEBIT,CASH_IN · nominal sedang,1,1490,717,2.078,16,0,1,0,1,2,3.28,saldo tujuan tidak konsisten secara logika,1,0
TRANSFER,CASH_OUT · nominal besar,29,287599,186,10.0,15,3,1,1,0,2,1.93,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,1,1298031,0,0.0,20,2,1,0,1,2,2.82,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,13,277300,10232016,0.027,16,0,1,1,0,2,0.76,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,19,3653274,3653274,1.0,7,3,1,1,0,2,4.18,nominal transaksi sangat ekstrem,1,1
PAYMENT,PAYMENT · nominal kecil,7,7033,938557,0.007,18,4,1,0,0,1,0.87,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,15,13774,13774,1.0,17,4,1,0,0,1,2.18,saldo pengirim tidak konsisten secara logika,0,1
CASH_IN,CASH_IN · nominal sedang,1,475981,9559612,0.05,10,0,1,1,0,2,1.62,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,15,330342,153287,2.155,12,3,0,0,0,0,2.07,saldo tujuan sangat ekstrem,0,0
TRANSFER,PAYMENT · nominal kecil,22,12805,12805,1.0,11,4,1,0,0,1,2.39,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,13,175996,49898,3.527,10,3,1,1,0,2,2.09,saldo tujuan sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,12,558050,558050,1.0,20,4,1,0,0,1,3.68,nominal transaksi sangat ekstrem,0,1
DEBIT,CASH_OUT · nominal besar,12,2988,190,10.0,21,3,1,0,1,2,3.25,menguras hampir seluruh saldo,1,0
PAYMENT,PAYMENT · nominal kecil,8,20530,6973,2.944,16,1,0,0,0,0,1.7,saldo tujuan sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,6,227092,0,0.0,13,2,1,1,0,2,0.76,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,11,520573,0,0.0,19,2,1,1,0,2,1.65,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,25,697652,697652,1.0,23,0,1,0,1,2,3.97,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,2,178788,0,0.0,15,2,1,0,0,1,2.27,saldo tujuan tidak konsisten secara logika,0,0
CASH_IN,CASH_OUT · nominal besar,17,231924,14655,10.0,10,3,1,0,0,1,2.72,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,6,38828,0,0.0,11,2,0,0,0,0,1.33,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,13,2075270,0,0.0,10,2,1,1,0,2,2.28,saldo tujuan sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,15,373532,373532,1.0,3,4,0,0,0,0,3.95,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,PAYMENT · nominal kecil,22,59250,59250,1.0,18,4,1,0,0,1,2.6,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,PAYMENT · nominal kecil,22,218350,218350,1.0,4,4,0,0,0,0,3.67,saldo pengirim tidak konsisten secara logika,0,1
CASH_IN,CASH_IN · nominal sedang,11,194213,8842573,0.022,14,0,1,0,0,1,0.67,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,1,223260,0,0.0,8,2,1,1,0,2,3.03,saldo tujuan tidak konsisten secara logika,1,0
TRANSFER,PAYMENT · nominal kecil,13,264058,264058,1.0,12,4,1,0,1,2,3.24,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,CASH_OUT · nominal besar,6,80885,13763,5.877,14,3,0,0,0,0,1.49,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,10,56178,0,0.0,16,2,1,1,0,2,0.78,saldo tujuan sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,11,4601,159181,0.029,12,4,0,0,0,0,1.5,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,6,89667,0,0.0,11,2,0,0,0,0,1.11,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,1,79380,10972275,0.007,18,0,1,1,0,2,0.8,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,1,10539,10539,1.0,3,4,0,0,0,0,3.16,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,4,3284198,3284198,1.0,2,3,1,1,0,2,4.77,nominal transaksi sangat ekstrem,1,1
CASH_IN,CASH_IN · nominal sedang,14,247985,1123268,0.221,18,0,1,0,0,1,0.92,saldo tujuan tidak konsisten secara logika,0,0
PAYMENT,PAYMENT · nominal kecil,11,14679,42538,0.345,15,4,0,0,0,0,0.54,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,12,4965,79789,0.062,13,4,0,0,0,0,0.83,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,7,194392,0,0.0,15,2,1,0,0,1,2.02,saldo tujuan sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,1,72666,0,0.0,16,2,1,1,0,2,2.47,saldo tujuan tidak konsisten secara logika,1,0
CASH_IN,CASH_IN · nominal sedang,6,695725,1448061,0.48,10,0,1,1,0,2,1.82,saldo tujuan sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,8,179321,179321,1.0,18,4,0,0,0,0,2.09,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,PAYMENT · nominal kecil,30,6514,6514,1.0,16,4,1,0,0,1,2.08,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,PAYMENT · nominal kecil,17,40013,40013,1.0,22,4,1,0,0,1,2.83,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,1,255518,158,10.0,13,3,1,0,0,1,1.8,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,11,36436,15890387,0.002,17,0,1,1,0,2,0.99,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,13,305461,0,0.0,14,2,1,1,0,2,0.7,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,2,113565,0,0.0,20,2,0,0,0,0,1.14,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,1,81848,14032149,0.006,13,0,1,1,0,2,0.75,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,2,5324,0,0.0,18,1,0,0,0,0,0.8,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,17,1312947,1312947,1.0,5,4,1,0,0,1,4.13,nominal transaksi sangat ekstrem,0,1
TRANSFER,CASH_OUT · nominal besar,7,1779377,52159,10.0,11,3,1,0,1,2,3.22,nominal transaksi sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,2,367920,0,0.0,14,2,1,1,0,2,0.78,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,2,58754,11436642,0.005,9,0,1,1,0,2,1.58,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,9,252077,0,0.0,18,2,0,0,0,0,1.3,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,1,40400,805855,0.05,11,4,1,0,0,1,1.46,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,12,127416,22720392,0.006,20,0,1,1,0,2,1.23,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,13,13026,30921,0.421,20,4,0,0,0,0,1.15,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,10,316542,20142288,0.016,22,0,1,1,0,2,1.81,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,7,242179,242179,1.0,11,4,0,0,0,0,2.74,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,CASH_IN · nominal sedang,11,1950374,1950374,1.0,19,0,1,1,1,3,3.86,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,CASH_OUT · nominal besar,16,75659,49668,1.523,19,3,0,0,0,0,2.63,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,15,140186,12913443,0.011,12,0,1,1,0,2,0.95,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,7,527822,0,0.0,13,2,0,0,0,0,1.43,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,9,3640984,3640984,1.0,20,3,1,1,0,2,3.89,nominal transaksi sangat ekstrem,1,1
CASH_OUT,PAYMENT · nominal kecil,25,27244,62718,0.434,10,4,0,0,0,0,2.48,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,30,158788,158788,1.0,8,4,1,0,1,2,3.4,saldo pengirim tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,11,174003,21607,8.053,11,3,0,0,0,0,1.71,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,10,113431,0,0.0,20,2,0,0,0,0,1.17,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,11,95461,0,0.0,11,2,0,0,0,0,1.11,menguras hampir seluruh saldo,0,0
DEBIT,PAYMENT · nominal kecil,11,3526,30064,0.117,18,4,1,0,1,2,2.67,menguras hampir seluruh saldo,1,0
TRANSFER,CASH_OUT · nominal besar,15,3134582,0,0.0,12,2,1,1,0,2,2.24,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,9,66041,14671218,0.005,9,0,1,1,0,2,1.58,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,9,76526,25044696,0.003,17,0,1,1,0,2,0.8,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,2,181374,0,0.0,10,2,1,0,0,1,2.55,saldo tujuan tidak konsisten secara logika,0,0
PAYMENT,PAYMENT · nominal kecil,8,22153,99916,0.222,9,4,0,0,0,0,1.65,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,13,261670,14732,10.0,10,3,1,0,0,1,1.73,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,17,3859,11114065,0.0,14,0,1,1,0,2,2.12,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,13,10000000,10000000,1.0,15,3,1,1,0,2,4.04,nominal transaksi sangat ekstrem,1,1
CASH_OUT,CASH_OUT · nominal besar,7,229303,14601,10.0,10,3,1,0,0,1,1.96,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,1,726909,18183298,0.04,19,0,1,1,0,2,1.58,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_OUT · nominal besar,6,208629,7550,10.0,17,3,1,1,0,2,2.64,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,15,2605,0,0.0,19,1,0,0,0,0,1.18,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,6,20419,0,0.0,15,1,0,0,0,0,0.67,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,17,15586,12256,1.272,19,1,0,0,0,0,1.84,saldo pengirim tidak konsisten secara logika,0,0
CASH_OUT,CASH_OUT · nominal besar,7,288749,0,0.0,20,2,0,0,0,0,1.19,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,8,345597,12635977,0.027,20,0,1,1,0,2,1.41,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,7,24580,32974,0.745,10,4,0,0,0,0,1.47,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,25,10000000,10000000,1.0,10,4,1,1,0,2,4.3,nominal transaksi sangat ekstrem,1,1
PAYMENT,PAYMENT · nominal kecil,15,14260,80814,0.176,22,4,0,0,0,0,1.58,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,15,232037,3472263,0.067,20,0,1,1,0,2,1.35,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,1,3092756,0,0.0,17,2,1,1,0,2,2.13,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,8,109248,28852886,0.004,19,0,1,1,0,2,1.07,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,31,303847,303847,1.0,22,4,1,0,1,2,3.53,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,PAYMENT · nominal kecil,2,265112,858983,0.309,11,4,1,0,1,2,3.55,saldo tujuan tidak konsisten secara logika,1,0
CASH_OUT,PAYMENT · nominal kecil,2,122033,122033,1.0,11,4,0,0,0,0,2.12,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,PAYMENT · nominal kecil,16,6277,0,0.0,14,1,0,0,0,0,0.54,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,4,87999,87999,1.0,23,4,1,0,1,2,3.18,saldo pengirim tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,9,9276,40971,0.226,11,4,0,0,0,0,1.15,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,8,1680651,202820,8.286,10,3,1,1,1,3,3.5,saldo tujuan tidak konsisten secara logika,1,0
CASH_OUT,PAYMENT · nominal kecil,25,1583,1583,1.0,7,4,0,0,0,0,3.08,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,PAYMENT · nominal kecil,11,3050,20172,0.151,23,4,0,0,0,0,1.91,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,22,227070,49502,4.587,14,3,0,0,0,0,1.21,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,2,130894,24150340,0.005,19,0,1,1,0,2,1.1,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,6,166167,24278178,0.007,11,0,1,1,0,2,1.19,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,23,366385,9822447,0.037,16,0,1,1,0,2,0.89,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,2,13172,13172,1.0,23,4,0,0,0,0,2.12,saldo pengirim tidak konsisten secara logika,0,1
CASH_IN,CASH_IN · nominal sedang,12,157019,15198443,0.01,19,0,1,1,0,2,1.07,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,13,988,0,0.0,11,1,0,0,0,0,1.65,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,7,7861,43411,0.181,21,4,0,0,0,0,1.35,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,2,130044,11141,10.0,15,3,1,0,0,1,1.26,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,10,219319,0,0.0,0,2,1,1,0,2,3.58,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,13,6932,7135,0.972,0,4,0,0,0,0,3.66,saldo pengirim tidak konsisten secara logika,0,0
CASH_IN,CASH_IN · nominal sedang,15,84555,4960420,0.017,14,0,1,0,0,1,0.74,saldo tujuan sangat ekstrem,0,0
CASH_OUT,PAYMENT · nominal kecil,11,36439,63988,0.569,14,4,0,0,0,0,1.43,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,1,9270,21568,0.43,16,4,0,0,0,0,0.52,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,15,2595091,0,0.0,16,2,1,1,0,2,2.01,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,13,69836,2683791,0.026,16,0,1,0,0,1,0.41,saldo awal pengirim sangat ekstrem,0,0
PAYMENT,PAYMENT · nominal kecil,2,8668,0,0.0,20,1,0,0,0,0,1.17,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,7,10837,2136,5.074,23,1,0,0,0,0,2.54,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,1,85299,3728,10.0,16,3,1,0,0,1,1.6,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,1,9133,10728,0.851,13,4,0,0,0,0,0.84,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,17,149453,35630,4.195,13,3,1,1,0,2,1.66,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,13,28944,121980,0.237,11,4,0,0,0,0,1.3,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,6,128887,181,10.0,23,3,1,0,0,1,2.23,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,14,57970,3814698,0.015,20,0,1,1,0,2,1.35,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,12,41382,14761,2.804,17,3,0,0,0,0,2.15,saldo tujuan sangat ekstrem,0,0
CASH_OUT,PAYMENT · nominal kecil,14,81916,149531,0.548,12,4,0,0,0,0,2.28,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,14,98154,55385,1.772,12,3,0,0,0,0,1.97,saldo tujuan sangat ekstrem,0,0
TRANSFER,CASH_IN · nominal sedang,30,6512846,6512846,1.0,21,0,1,1,1,3,4.33,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,1,91974,2631578,0.035,19,0,1,0,0,1,0.9,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,6,172850,0,0.0,20,2,0,0,0,0,1.13,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,27,3092086,3092086,1.0,19,0,1,1,1,3,3.99,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,1,119673,22826,5.243,18,3,1,1,0,2,2.95,saldo tujuan tidak konsisten secara logika,1,0
CASH_OUT,CASH_OUT · nominal besar,17,257931,71400,3.612,19,3,1,1,0,2,2.02,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,14,649536,19,10.0,20,3,1,0,1,2,2.53,menguras hampir seluruh saldo,1,0
CASH_OUT,PAYMENT · nominal kecil,6,78810,78810,1.0,22,4,0,0,0,0,2.77,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,PAYMENT · nominal kecil,15,57934,137096,0.423,18,4,1,0,0,1,2.49,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,16,303098,9217119,0.033,19,0,1,0,0,1,1.2,saldo awal pengirim sangat ekstrem,0,0
CASH_IN,CASH_OUT · nominal besar,1,98173,2092410,0.047,10,3,1,0,0,1,3.91,saldo tujuan tidak konsisten secara logika,0,0
PAYMENT,PAYMENT · nominal kecil,17,6158,0,0.0,10,1,0,0,0,0,1.3,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,15,281388,10949086,0.026,16,0,1,1,0,2,0.8,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,6,850515,20314,10.0,11,3,1,0,0,1,2.79,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,13,253783,80338,3.159,9,3,0,0,0,0,2.38,saldo tujuan sangat ekstrem,0,0
TRANSFER,CASH_OUT · nominal besar,17,527200,0,0.0,13,2,1,1,0,2,1.55,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,11,16265,0,0.0,22,1,0,0,0,0,1.66,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,21,1214512,1214512,1.0,13,4,1,0,0,1,3.02,nominal transaksi sangat ekstrem,0,1
CASH_IN,CASH_IN · nominal sedang,14,39643,5448760,0.007,19,0,1,0,0,1,1.11,saldo awal pengirim sangat ekstrem,0,0
TRANSFER,CASH_OUT · nominal besar,1,449492,131524,3.418,14,3,1,0,1,2,3.17,saldo tujuan tidak konsisten secara logika,1,0
CASH_IN,CASH_IN · nominal sedang,2,201204,10163354,0.02,15,0,1,1,0,2,0.64,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_OUT · nominal besar,13,160679,732741,0.219,11,3,1,1,0,2,3.81,saldo tujuan tidak konsisten secara logika,1,0
CASH_IN,CASH_OUT · nominal besar,13,168288,11242,10.0,23,3,1,1,0,2,3.15,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,9,21290,0,0.0,13,1,0,0,0,0,0.87,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,15,2140382,59846,10.0,10,3,1,1,0,2,2.4,nominal transaksi sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,18,396757,396757,1.0,15,4,0,0,0,0,2.77,nominal transaksi sangat ekstrem,0,1
TRANSFER,CASH_OUT · nominal besar,13,2672448,51448,10.0,13,3,1,1,0,2,2.52,nominal transaksi sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,7,3079006,10748,10.0,11,3,1,1,0,2,2.68,nominal transaksi sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,16,2406687,0,0.0,15,2,1,1,0,2,1.97,nominal transaksi sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,21,326053,326053,1.0,8,4,1,0,1,2,3.68,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,PAYMENT · nominal kecil,21,580387,580387,1.0,11,4,1,0,0,1,3.29,nominal transaksi sangat ekstrem,0,1
CASH_IN,CASH_IN · nominal sedang,2,80419,21994408,0.004,10,0,1,1,0,2,1.43,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,8,888,0,0.0,9,1,0,0,0,0,2.0,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,16,60450,60450,1.0,2,4,1,0,1,2,4.04,saldo pengirim tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,7,1771,151714,0.012,12,4,0,0,0,0,1.33,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,13,434695,22511316,0.019,21,0,1,1,0,2,1.67,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,18,2425164,2425164,1.0,4,0,1,1,1,3,4.64,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,PAYMENT · nominal kecil,28,619502,619502,1.0,12,4,1,0,0,1,3.34,saldo tujuan sangat ekstrem,0,1
CASH_OUT,PAYMENT · nominal kecil,22,12805,12805,1.0,11,4,0,0,0,0,2.11,saldo pengirim tidak konsisten secara logika,0,1
CASH_IN,CASH_IN · nominal sedang,9,88735,21745690,0.004,17,0,1,1,0,2,0.84,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,4,9039247,9039247,1.0,5,0,1,1,1,3,4.87,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,9,177089,0,0.0,19,2,1,0,0,1,2.39,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,6,204641,64219,3.187,14,3,1,1,0,2,1.87,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,1,47653,19502978,0.002,20,0,1,1,0,2,1.34,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,8,211862,30538738,0.007,10,0,1,1,0,2,1.55,saldo awal pengirim sangat ekstrem,1,0
