pc1,pc2,cluster,type,day
0.459,-0.333,2,CASH_IN,6
1.89,2.027,0,CASH_IN,15
-1.51,-1.136,1,PAYMENT,7
-2.162,0.945,4,PAYMENT,16
-2.951,0.762,4,PAYMENT,14
0.839,-1.835,2,CASH_OUT,17
1.16,-0.86,2,CASH_OUT,1
1.327,-1.858,2,TRANSFER,13
-2.334,1.024,4,PAYMENT,7
-2.097,1.072,4,PAYMENT,14
-1.548,-1.126,1,PAYMENT,1
-2.973,-0.774,1,PAYMENT,12
0.99,1.572,0,CASH_IN,14
0.477,-1.741,2,CASH_OUT,7
-0.046,-0.315,1,CASH_IN,10
2.721,1.373,0,CASH_IN,13
1.387,0.025,3,CASH_OUT,9
0.997,-0.057,3,CASH_OUT,11
0.334,-1.693,2,CASH_OUT,10
1.028,-1.878,2,CASH_OUT,6
0.417,-1.721,2,CASH_OUT,9
0.897,-1.845,2,CASH_OUT,13
-2.648,0.909,4,PAYMENT,6
-2.994,-0.769,1,PAYMENT,1
-2.102,0.955,4,PAYMENT,13
0.865,1.772,0,CASH_IN,6
-1.489,0.804,4,CASH_OUT,13
0.597,0.67,3,CASH_OUT,16
1.955,2.018,0,CASH_IN,15
0.853,-1.852,2,CASH_OUT,24
2.185,1.401,0,CASH_IN,2
-2.328,0.935,4,PAYMENT,17
1.273,-0.139,3,CASH_OUT,15
-1.11,-1.259,1,PAYMENT,6
-3.084,1.033,4,PAYMENT,9
0.819,-1.844,2,CASH_OUT,16
1.648,-0.168,3,CASH_OUT,16
2.014,1.425,0,CASH_IN,29
-1.37,-1.193,1,PAYMENT,2
1.26,-0.113,3,CASH_OUT,13
-1.93,-1.057,1,PAYMENT,1
-2.575,1.064,4,PAYMENT,10
1.171,-0.071,3,CASH_OUT,14
1.276,-0.096,3,CASH_OUT,12
1.633,1.284,0,CASH_IN,13
-2.062,-0.995,1,PAYMENT,25
0.492,1.449,0,CASH_IN,13
-2.391,1.136,4,PAYMENT,2
0.966,-1.879,2,CASH_OUT,24
-2.531,0.867,4,PAYMENT,13
1.614,-0.151,3,CASH_OUT,13
2.333,1.278,3,CASH_IN,15
-0.48,-0.086,3,PAYMENT,11
0.97,-1.857,2,CASH_OUT,7
-0.873,-1.337,1,PAYMENT,17
-0.835,-2.778,2,CASH_OUT,1
1.485,-0.32,2,CASH_IN,14
-0.272,0.354,3,TRANSFER,2
2.501,-1.079,3,TRANSFER,10
0.922,-1.856,2,CASH_OUT,2
1.857,1.962,0,CASH_IN,15
0.809,-1.84,2,CASH_OUT,15
1.513,-0.676,3,CASH_OUT,2
1.628,1.913,0,CASH_IN,8
1.823,-0.58,3,CASH_OUT,17
0.836,-1.85,2,CASH_OUT,14
1.285,-1.96,2,CASH_OUT,7
-1.863,0.978,4,PAYMENT,17
1.665,-0.578,3,CASH_OUT,13
0.716,0.023,3,CASH_OUT,8
0.126,-1.645,2,CASH_OUT,2
1.085,1.615,0,CASH_IN,16
-2.474,1.208,4,PAYMENT,14
-3.213,1.291,4,PAYMENT,11
-3.641,1.067,4,PAYMENT,12
-0.184,0.746,4,TRANSFER,11
-2.353,-0.928,1,PAYMENT,20
-0.278,-0.24,4,CASH_IN,9
-2.349,1.014,4,PAYMENT,8
-1.621,-1.136,1,PAYMENT,15
2.032,1.983,0,CASH_IN,9
-1.493,-1.151,1,PAYMENT,7
0.794,-0.294,3,CASH_OUT,9
0.797,1.78,0,CASH_IN,6
2.36,1.939,0,CASH_IN,12
-0.511,0.693,4,CASH_OUT,13
0.8,-1.815,2,CASH_OUT,8
1.743,1.653,0,CASH_IN,15
-2.59,1.178,4,PAYMENT,9
0.246,1.554,0,CASH_IN,7
-1.77,-1.105,1,PAYMENT,12
1.829,-0.227,3,TRANSFER,9
1.89,1.796,0,CASH_IN,23
2.046,-0.459,3,TRANSFER,16
-1.301,-1.186,1,PAYMENT,9
-2.152,1.169,4,PAYMENT,2
-1.585,-1.142,1,PAYMENT,13
-1.077,-0.45,4,CASH_OUT,1
1.104,2.021,0,CASH_IN,2
-2.396,-0.907,1,PAYMENT,1
1.072,0.256,3,TRANSFER,16
0.837,-1.853,2,CASH_OUT,12
1.264,0.099,3,CASH_OUT,15
2.267,1.822,0,CASH_IN,9
-0.983,0.683,4,TRANSFER,25
2.084,1.805,0,CASH_IN,16
0.413,-1.718,2,CASH_OUT,11
-2.748,0.952,4,PAYMENT,13
0.584,-1.79,2,CASH_OUT,11
0.995,-1.877,2,CASH_OUT,11
0.855,-1.853,2,CASH_OUT,16
-3.106,0.872,4,PAYMENT,12
1.074,1.424,0,CASH_IN,17
0.861,1.78,0,CASH_IN,14
1.855,1.373,0,CASH_IN,25
-1.339,-1.19,1,PAYMENT,1
0.355,-1.715,2,CASH_OUT,29
1.714,1.895,0,CASH_IN,23
1.316,-1.973,2,CASH_OUT,16
1.729,1.378,0,CASH_IN,1
-2.393,1.033,4,PAYMENT,11
2.62,1.324,3,CASH_IN,6
0.296,-1.714,2,CASH_OUT,13
-2.568,1.139,4,PAYMENT,10
0.937,-1.851,2,CASH_OUT,6
0.28,-1.708,2,CASH_OUT,8
1.079,-1.883,2,CASH_OUT,15
1.897,1.818,0,CASH_IN,7
-2.387,1.032,4,PAYMENT,10
0.747,-1.817,2,CASH_OUT,15
1.236,-1.165,3,TRANSFER,1
1.312,1.894,0,CASH_IN,17
0.933,-0.133,3,CASH_OUT,13
-1.356,-1.175,1,PAYMENT,6
-1.888,-1.057,1,PAYMENT,13
-2.115,0.836,4,PAYMENT,14
0.676,0.098,3,CASH_OUT,10
1.519,2.008,0,CASH_IN,7
-1.617,-1.116,1,PAYMENT,16
-2.207,-0.965,1,PAYMENT,13
-0.073,-1.268,3,CASH_OUT,1
-2.687,0.94,4,PAYMENT,11
-0.173,0.259,3,CASH_OUT,15
2.151,1.369,3,CASH_IN,15
2.256,1.857,0,CASH_IN,16
-2.016,0.835,4,PAYMENT,10
-2.653,1.034,4,PAYMENT,11
1.871,1.83,0,CASH_IN,12
-0.319,0.197,4,CASH_OUT,7
-2.335,-0.944,1,PAYMENT,12
0.92,-1.832,2,CASH_OUT,7
-0.674,0.673,4,CASH_OUT,1
0.552,-1.762,2,CASH_OUT,14
0.586,-1.755,2,CASH_OUT,8
-3.505,1.385,4,PAYMENT,18
2.533,1.359,3,CASH_IN,11
-1.785,-1.084,1,PAYMENT,7
-1.178,-1.252,1,PAYMENT,15
0.196,0.216,3,TRANSFER,8
-2.758,0.828,4,PAYMENT,15
0.9,0.047,3,CASH_OUT,14
0.754,2.032,0,CASH_IN,6
-1.709,-1.103,1,PAYMENT,8
2.046,-0.039,3,TRANSFER,6
1.776,-0.479,3,CASH_OUT,8
-2.39,0.938,4,PAYMENT,4
1.952,-0.36,3,CASH_OUT,1
-2.187,-0.999,1,PAYMENT,9
-2.339,0.846,4,PAYMENT,2
-1.63,-1.116,1,PAYMENT,7
-1.251,-1.202,1,PAYMENT,7
0.487,-1.615,2,TRANSFER,2
-2.272,-0.949,1,PAYMENT,16
-1.153,0.345,4,CASH_OUT,19
1.006,-1.869,2,CASH_OUT,12
0.856,-3.165,2,TRANSFER,1
0.805,-1.833,2,CASH_OUT,9
-0.984,0.293,1,PAYMENT,7
1.357,-1.971,2,CASH_OUT,14
0.191,0.081,3,CASH_OUT,12
-1.48,-0.694,4,CASH_OUT,1
2.921,1.22,3,CASH_IN,1
1.744,1.457,3,CASH_IN,14
2.557,1.025,3,CASH_IN,17
-1.225,0.224,1,PAYMENT,12
1.28,-0.774,3,CASH_OUT,12
1.554,1.515,3,CASH_IN,10
0.773,-1.841,2,CASH_OUT,13
-2.964,-0.773,1,PAYMENT,8
0.452,-1.75,2,CASH_OUT,7
-2.317,1.096,4,PAYMENT,12
0.889,-0.012,3,CASH_OUT,10
-0.944,0.663,4,CASH_OUT,7
-2.686,0.909,4,PAYMENT,9
1.188,-0.097,3,CASH_OUT,12
-1.257,-1.222,1,PAYMENT,15
1.077,-0.212,3,CASH_OUT,14
-0.048,-1.592,2,CASH_OUT,12
1.342,1.917,0,CASH_IN,14
-2.357,0.788,4,PAYMENT,15
0.91,-1.853,2,CASH_OUT,12
-2.04,1.026,4,PAYMENT,1
-2.515,0.846,4,PAYMENT,16
1.376,1.766,0,CASH_IN,2
0.889,-1.844,2,CASH_OUT,16
-2.391,1.083,4,PAYMENT,29
-2.473,0.954,4,PAYMENT,13
-1.29,-1.224,1,PAYMENT,11
-1.529,-1.156,1,PAYMENT,17
1.298,-1.972,2,CASH_OUT,6
1.984,-0.236,3,CASH_OUT,10
1.342,1.859,0,CASH_IN,7
-2.126,1.052,4,PAYMENT,16
-1.452,-1.186,1,PAYMENT,7
-1.632,-1.123,1,PAYMENT,13
1.461,-0.554,2,TRANSFER,1
1.685,-0.341,3,CASH_OUT,13
-1.712,0.668,4,CASH_OUT,8
-3.169,0.875,4,PAYMENT,17
0.854,-1.826,2,CASH_OUT,12
-2.28,0.823,4,PAYMENT,13
-3.313,1.043,4,PAYMENT,6
-2.618,-0.85,1,PAYMENT,7
0.591,0.032,3,CASH_OUT,12
-2.287,0.858,4,PAYMENT,6
1.807,1.791,0,CASH_IN,11
-2.434,1.136,4,PAYMENT,10
2.863,1.396,0,CASH_IN,2
-2.146,1.07,4,DEBIT,8
2.556,1.239,3,CASH_IN,10
-0.325,-1.414,2,TRANSFER,11
0.9,1.248,0,CASH_IN,10
1.559,2.061,0,CASH_IN,9
1.635,0.187,3,TRANSFER,2
0.362,-1.713,2,CASH_OUT,17
-2.299,0.879,4,PAYMENT,16
-2.618,0.69,4,PAYMENT,15
1.914,-0.176,3,CASH_OUT,14
1.601,1.797,0,CASH_IN,11
1.246,-0.127,3,CASH_OUT,6
1.966,1.918,0,CASH_IN,15
0.492,-1.733,2,CASH_OUT,15
1.254,1.812,0,CASH_IN,7
0.808,-1.83,2,CASH_OUT,8
2.031,-1.009,2,CASH_OUT,1
-1.24,0.46,4,PAYMENT,14
-2.379,0.935,4,PAYMENT,13
0.707,0.044,3,TRANSFER,20
1.788,1.737,0,CASH_IN,17
-1.47,-1.15,1,PAYMENT,17
1.875,-2.005,2,TRANSFER,16
-0.043,-0.063,3,CASH_OUT,2
0.794,1.517,0,CASH_IN,2
-1.299,-1.225,1,PAYMENT,6
0.126,-1.677,2,CASH_OUT,8
0.349,-2.738,2,CASH_OUT,6
-2.752,1.012,4,PAYMENT,7
-1.335,-1.191,1,PAYMENT,13
1.101,-1.777,2,TRANSFER,15
1.228,-0.212,3,CASH_OUT,10
0.309,0.117,3,CASH_OUT,15
2.548,1.41,0,CASH_IN,1
0.641,0.006,3,CASH_OUT,16
0.803,1.64,0,CASH_IN,9
0.488,-1.728,2,CASH_OUT,12
0.078,0.492,4,CASH_OUT,7
-0.019,-1.638,2,CASH_OUT,15
0.021,-1.619,2,CASH_OUT,8
0.869,-1.843,2,CASH_OUT,11
0.041,-0.998,3,CASH_OUT,2
0.988,-1.893,2,CASH_OUT,16
1.431,-0.703,3,CASH_OUT,13
2.482,-0.345,3,TRANSFER,11
-0.883,-1.328,1,PAYMENT,7
1.293,-0.046,3,CASH_OUT,15
-2.342,0.88,4,PAYMENT,1
-2.272,1.089,4,PAYMENT,2
-1.756,0.402,4,PAYMENT,2
0.33,-0.501,3,CASH_OUT,15
1.312,-1.97,2,CASH_OUT,12
-2.277,1.001,4,PAYMENT,11
1.8,1.718,0,CASH_IN,9
-2.223,1.029,4,PAYMENT,12
0.911,-1.837,2,CASH_OUT,7
-0.856,-1.373,1,PAYMENT,16
0.766,1.544,0,CASH_IN,12
1.114,-0.043,3,CASH_OUT,8
-2.495,1.07,4,PAYMENT,11
-2.21,0.747,4,PAYMENT,8
3.048,1.196,3,CASH_IN,13
2.174,1.328,0,CASH_IN,16
-0.197,-0.131,3,CASH_OUT,15
-1.4,-1.203,1,PAYMENT,13
-0.539,-1.464,2,CASH_OUT,7
0.999,-1.898,2,CASH_OUT,7
0.14,1.53,0,CASH_IN,8
1.013,-1.907,2,CASH_OUT,15
1.405,-0.184,3,CASH_OUT,6
1.293,-0.064,3,CASH_OUT,30
1.331,1.913,0,CASH_IN,18
-2.829,1.04,4,PAYMENT,10
-1.716,-1.112,1,PAYMENT,6
1.0,1.445,0,CASH_IN,9
-2.409,0.983,4,PAYMENT,12
1.413,-0.879,3,CASH_OUT,8
2.116,-0.135,3,CASH_OUT,8
2.117,1.788,0,CASH_IN,17
1.407,1.811,0,CASH_IN,14
1.811,1.798,0,CASH_IN,10
1.055,1.794,0,CASH_IN,2
-2.364,0.782,4,PAYMENT,6
-2.58,1.147,4,PAYMENT,6
1.191,-0.172,3,CASH_OUT,15
1.414,-0.089,3,CASH_OUT,17
-2.076,1.048,4,PAYMENT,17
-1.786,-1.062,1,PAYMENT,17
0.445,-3.019,2,CASH_OUT,10
1.085,-1.915,2,CASH_OUT,17
1.785,-0.146,3,CASH_OUT,10
-1.169,0.412,1,PAYMENT,6
-0.71,0.217,3,PAYMENT,13
0.498,-1.772,2,CASH_OUT,22
-2.367,1.111,4,PAYMENT,24
-2.223,0.949,4,PAYMENT,2
1.318,-1.969,2,CASH_OUT,6
-0.47,-1.486,2,CASH_OUT,11
0.942,-1.748,2,TRANSFER,16
2.202,-2.052,2,TRANSFER,14
-1.741,-1.095,1,PAYMENT,29
-2.621,1.166,4,PAYMENT,8
-2.992,1.319,4,PAYMENT,12
-2.513,0.784,4,PAYMENT,17
2.175,1.322,3,CASH_IN,2
0.943,-1.88,2,CASH_OUT,15
-0.785,0.438,4,CASH_OUT,17
1.042,2.102,0,CASH_IN,13
0.459,-1.761,2,CASH_OUT,16
0.84,-1.71,2,TRANSFER,13
0.765,-0.235,3,CASH_OUT,17
1.641,2.075,0,CASH_IN,17
0.86,1.496,0,CASH_IN,10
-3.676,0.99,4,PAYMENT,13
-1.138,-1.248,1,PAYMENT,13
1.286,-0.054,3,CASH_OUT,8
-1.848,0.633,4,CASH_OUT,7
1.258,-0.112,3,CASH_OUT,2
0.77,0.091,3,CASH_OUT,24
0.873,1.663,0,CASH_IN,2
-1.464,-1.158,1,PAYMENT,6
1.498,-0.097,3,CASH_OUT,2
0.562,-1.76,2,CASH_OUT,2
-3.886,-0.538,1,PAYMENT,16
0.256,-2.842,2,TRANSFER,1
0.42,0.075,3,CASH_OUT,7
0.893,-1.854,2,CASH_OUT,13
-3.128,0.982,4,PAYMENT,12
-1.126,-1.262,1,PAYMENT,14
1.372,-1.965,2,CASH_OUT,2
0.896,-1.85,2,CASH_OUT,13
1.435,1.54,0,CASH_IN,7
1.412,-0.131,3,CASH_OUT,13
-1.195,-1.223,1,PAYMENT,7
1.768,1.344,3,CASH_IN,17
-0.646,-2.765,2,CASH_OUT,1
0.904,1.899,0,CASH_IN,8
0.804,-1.815,2,CASH_OUT,9
1.636,1.596,3,CASH_IN,14
-0.22,-2.686,2,CASH_OUT,8
-1.764,-1.182,1,CASH_OUT,16
0.899,-1.735,2,TRANSFER,13
1.513,-0.134,3,CASH_OUT,6
0.517,-1.766,2,CASH_OUT,6
1.669,-1.381,3,TRANSFER,1
-1.652,-0.2,4,CASH_OUT,7
0.519,-1.777,2,CASH_OUT,9
-1.154,0.799,4,CASH_OUT,16
-1.028,0.191,3,PAYMENT,7
1.317,1.993,0,CASH_IN,13
-0.86,0.365,1,PAYMENT,11
0.886,-1.851,2,CASH_OUT,16
1.885,-0.71,3,CASH_OUT,1
-3.569,1.089,4,PAYMENT,11
-0.886,-0.273,4,CASH_OUT,1
-0.813,0.233,3,PAYMENT,7
1.595,1.755,0,CASH_IN,11
0.781,1.731,0,CASH_IN,15
-2.43,0.773,4,PAYMENT,1
1.69,1.858,0,CASH_IN,10
2.346,1.335,0,CASH_IN,14
-0.647,0.353,4,CASH_OUT,13
1.302,-0.067,3,CASH_OUT,6
1.094,-0.077,3,CASH_OUT,16
-2.773,1.007,4,PAYMENT,14
-1.767,-1.074,1,PAYMENT,15
1.251,1.934,0,CASH_IN,16
0.709,-1.803,2,CASH_OUT,17
-1.113,0.181,1,PAYMENT,2
0.462,-1.741,2,CASH_OUT,6
-2.394,1.06,4,PAYMENT,9
1.972,1.845,0,CASH_IN,15
1.299,1.767,0,CASH_IN,12
-1.599,-1.131,1,PAYMENT,7
1.083,-1.84,2,TRANSFER,26
-2.637,0.81,4,PAYMENT,15
-2.548,1.132,4,PAYMENT,2
0.735,-1.806,2,CASH_OUT,12
1.945,1.634,0,CASH_IN,11
0.307,-1.693,2,CASH_OUT,6
-1.096,-1.234,1,PAYMENT,8
-2.384,-0.91,1,PAYMENT,4
-1.42,0.245,1,PAYMENT,17
-1.572,-1.134,1,PAYMENT,29
1.584,1.229,3,CASH_IN,2
1.64,-0.231,3,CASH_OUT,15
0.195,-2.866,2,CASH_OUT,9
0.877,1.239,0,CASH_IN,16
-1.21,-1.241,1,PAYMENT,13
-0.231,0.008,3,CASH_OUT,11
0.723,-1.795,2,CASH_OUT,6
2.455,-0.152,3,TRANSFER,8
0.954,-1.848,2,CASH_OUT,1
1.234,0.094,3,CASH_OUT,11
2.499,1.346,0,CASH_IN,14
-2.986,1.208,4,PAYMENT,4
-0.613,-0.078,3,PAYMENT,7
-0.607,0.641,4,CASH_OUT,8
1.077,-1.918,2,CASH_OUT,6
1.186,1.392,3,CASH_IN,8
-1.326,-1.193,1,PAYMENT,17
1.87,1.909,0,CASH_IN,18
1.284,1.837,0,CASH_IN,7
-1.371,-1.175,1,PAYMENT,13
0.927,-0.508,3,CASH_OUT,2
1.361,2.002,0,CASH_IN,17
1.662,-0.782,2,CASH_OUT,1
-2.481,1.108,4,PAYMENT,8
1.254,1.452,0,CASH_IN,14
1.8,1.881,0,CASH_IN,17
2.266,0.899,3,CASH_IN,17
-1.886,-1.054,1,PAYMENT,7
-0.763,-1.451,2,CASH_OUT,15
-2.073,-1.007,1,PAYMENT,11
1.977,1.812,0,CASH_IN,8
-2.458,0.893,4,PAYMENT,12
1.876,1.908,0,CASH_IN,17
1.705,1.36,3,CASH_IN,6
-2.049,1.043,4,PAYMENT,10
-1.742,-1.077,1,PAYMENT,7
-3.96,0.972,4,PAYMENT,15
0.047,0.625,4,CASH_OUT,13
-1.839,-1.056,1,PAYMENT,11
-1.898,-1.048,1,PAYMENT,9
1.837,1.657,0,CASH_IN,2
0.831,-1.849,2,CASH_OUT,8
0.035,-2.888,2,CASH_OUT,8
1.861,-0.145,3,CASH_OUT,17
-0.421,-0.084,3,PAYMENT,15
0.689,-1.794,2,CASH_OUT,15
1.734,-0.134,3,CASH_OUT,2
1.1,1.232,0,CASH_IN,15
-2.613,1.297,4,PAYMENT,17
1.167,-1.792,2,TRANSFER,2
2.671,0.922,3,CASH_IN,29
-0.914,-1.305,1,PAYMENT,16
-2.494,-0.903,1,PAYMENT,16
1.523,-0.204,3,CASH_OUT,6
-0.39,0.226,3,PAYMENT,13
2.314,1.651,0,CASH_IN,6
-1.345,0.205,1,PAYMENT,2
-1.399,-1.189,1,PAYMENT,17
0.885,-0.346,3,CASH_OUT,1
-1.19,-1.239,1,PAYMENT,8
2.273,1.288,3,CASH_IN,1
-2.257,-0.956,1,PAYMENT,16
1.224,-0.055,3,CASH_OUT,14
-2.485,0.857,4,PAYMENT,13
1.578,-0.082,3,CASH_OUT,8
-1.033,0.087,1,CASH_OUT,6
1.227,-0.765,2,TRANSFER,15
0.952,1.56,0,CASH_IN,10
-2.034,0.829,4,PAYMENT,11
1.241,-0.149,3,CASH_OUT,1
1.743,1.618,0,CASH_IN,1
0.618,-1.787,2,CASH_OUT,14
-1.96,0.82,4,PAYMENT,22
0.853,1.077,0,CASH_IN,17
1.743,-0.13,3,CASH_OUT,6
0.735,-1.816,2,CASH_OUT,1
-1.743,-1.094,1,PAYMENT,8
2.335,-0.444,3,TRANSFER,8
1.837,1.609,0,CASH_IN,1
2.055,1.717,0,CASH_IN,15
0.531,-1.748,2,CASH_OUT,12
0.622,0.06,3,CASH_OUT,10
2.097,2.085,0,CASH_IN,1
0.613,-1.801,2,CASH_OUT,12
1.183,-0.731,2,CASH_OUT,6
-2.892,1.159,4,PAYMENT,29
0.343,-1.701,2,CASH_OUT,9
1.164,-1.191,3,CASH_OUT,7
1.355,-0.355,3,CASH_OUT,16
1.375,1.459,3,CASH_IN,16
-1.572,0.991,4,CASH_OUT,1
-2.548,1.142,4,PAYMENT,6
-1.255,-1.204,1,PAYMENT,17
0.525,-1.739,2,CASH_OUT,4
-3.226,-0.734,1,PAYMENT,2
-2.804,1.302,4,PAYMENT,11
1.737,1.297,0,CASH_IN,1
-2.227,-0.985,1,PAYMENT,15
-2.544,1.248,4,PAYMENT,16
-0.149,-1.6,2,CASH_OUT,17
-1.728,0.85,4,PAYMENT,14
1.335,-1.86,2,TRANSFER,17
-2.03,0.861,4,PAYMENT,1
1.29,-1.836,2,TRANSFER,16
0.151,-1.668,2,CASH_OUT,15
-1.903,-1.039,1,PAYMENT,8
1.934,1.92,0,CASH_IN,2
-1.599,-1.149,1,PAYMENT,9
1.457,-0.478,3,CASH_OUT,24
-2.028,0.993,4,PAYMENT,17
-1.349,-1.205,1,PAYMENT,8
2.111,0.026,3,TRANSFER,2
0.485,-1.751,2,CASH_OUT,1
2.352,1.803,0,CASH_IN,2
-1.634,-1.119,1,PAYMENT,13
0.757,1.849,0,CASH_IN,9
0.525,1.422,0,CASH_IN,17
2.696,-0.155,3,TRANSFER,1
-0.835,0.698,4,CASH_OUT,29
2.474,1.354,3,CASH_IN,11
-1.019,-1.261,1,PAYMENT,16
-1.056,0.43,4,PAYMENT,13
1.446,1.466,0,CASH_IN,21
0.206,0.142,3,PAYMENT,17
1.308,-0.676,3,CASH_OUT,7
2.219,-0.107,3,TRANSFER,9
0.293,-1.562,2,TRANSFER,2
2.077,1.304,3,CASH_IN,16
-2.581,1.064,4,PAYMENT,2
1.01,-1.866,2,CASH_OUT,16
2.15,1.649,0,CASH_IN,2
-2.01,-1.026,1,PAYMENT,11
0.967,1.975,0,CASH_IN,16
1.574,-1.907,2,TRANSFER,8
1.79,-0.114,3,CASH_OUT,14
-2.203,0.01,4,CASH_OUT,6
2.059,1.917,0,CASH_IN,8
0.054,-1.641,2,CASH_OUT,29
1.189,-0.064,3,CASH_OUT,7
1.668,1.769,0,CASH_IN,16
0.599,1.445,0,CASH_IN,15
-2.145,0.969,4,PAYMENT,1
1.796,1.916,0,CASH_IN,9
-2.776,1.056,4,PAYMENT,16
-2.704,0.844,4,PAYMENT,17
1.718,-0.111,3,CASH_OUT,14
0.237,1.387,0,CASH_IN,7
0.897,-1.848,2,CASH_OUT,17
-2.32,1.044,4,PAYMENT,14
1.359,1.796,0,CASH_IN,14
-2.168,0.802,4,PAYMENT,17
0.425,-1.719,2,CASH_OUT,6
0.196,-1.681,2,CASH_OUT,8
2.124,1.349,0,CASH_IN,17
-1.431,-1.185,1,PAYMENT,2
-1.754,-1.081,1,PAYMENT,8
1.844,1.935,0,CASH_IN,17
-2.703,1.221,4,PAYMENT,1
0.583,-1.764,2,CASH_OUT,17
1.879,1.994,0,CASH_IN,6
-1.805,-1.072,1,PAYMENT,1
0.759,-1.817,2,CASH_OUT,14
0.406,0.149,3,TRANSFER,2
-0.066,-1.476,2,TRANSFER,11
1.468,0.114,3,TRANSFER,14
-2.203,0.921,4,PAYMENT,1
-0.055,-0.649,2,CASH_OUT,1
0.401,-1.711,2,CASH_OUT,6
-2.859,0.866,4,PAYMENT,1
-2.82,0.96,4,PAYMENT,1
-1.719,-1.09,1,PAYMENT,10
0.89,0.079,3,CASH_OUT,16
1.739,1.919,0,CASH_IN,11
0.54,-1.756,2,CASH_OUT,12
0.826,-1.854,2,CASH_OUT,14
-2.577,0.802,4,PAYMENT,11
2.158,-1.113,3,TRANSFER,11
-1.068,0.106,1,PAYMENT,13
-0.832,0.197,3,PAYMENT,25
1.888,-0.241,3,CASH_OUT,11
-2.375,1.22,4,PAYMENT,11
2.358,1.716,0,CASH_IN,12
1.517,-1.889,2,TRANSFER,1
2.307,1.405,3,CASH_IN,19
-2.659,-0.836,1,PAYMENT,23
-0.254,-1.576,2,CASH_OUT,13
1.966,1.982,0,CASH_IN,17
1.411,-0.073,3,CASH_OUT,10
2.356,1.365,3,CASH_IN,6
-0.488,-2.662,2,CASH_OUT,1
-2.06,0.798,4,PAYMENT,8
-0.027,-2.528,2,TRANSFER,1
1.053,-1.765,2,TRANSFER,8
0.862,-0.1,3,CASH_OUT,15
1.922,1.608,0,CASH_IN,6
0.946,-1.731,2,TRANSFER,13
1.515,1.996,0,CASH_IN,9
1.992,1.511,0,CASH_IN,2
0.548,-2.842,2,TRANSFER,7
1.691,1.66,0,CASH_IN,2
1.251,1.826,0,CASH_IN,8
1.001,-0.047,3,CASH_OUT,15
1.178,-1.91,2,CASH_OUT,15
-0.503,0.15,3,CASH_OUT,15
-1.451,0.299,1,PAYMENT,2
-1.476,0.268,1,PAYMENT,6
2.477,0.923,3,CASH_IN,10
1.368,1.75,0,CASH_IN,14
-2.24,1.133,4,PAYMENT,1
-1.986,1.008,4,PAYMENT,1
-0.838,0.196,4,CASH_IN,8
-0.66,-1.37,1,PAYMENT,17
-3.19,-0.722,1,PAYMENT,16
-2.465,1.037,4,PAYMENT,7
-2.424,0.947,4,PAYMENT,8
0.708,-0.015,3,CASH_OUT,2
-2.826,1.252,4,PAYMENT,10
1.36,-1.984,2,CASH_OUT,2
1.182,-1.837,2,TRANSFER,7
1.384,-0.005,3,TRANSFER,6
1.622,-0.125,3,CASH_OUT,2
-0.708,0.234,1,PAYMENT,11
1.22,1.443,3,CASH_IN,26
1.481,-0.097,3,CASH_OUT,25
-2.315,1.158,4,PAYMENT,15
1.192,-1.937,2,CASH_OUT,9
1.13,-1.215,3,CASH_OUT,7
1.382,1.407,0,CASH_IN,9
1.68,1.796,0,CASH_IN,7
-0.701,-2.843,2,CASH_OUT,1
-2.81,1.243,4,PAYMENT,15
-1.428,-1.178,1,PAYMENT,12
0.986,-1.872,2,CASH_OUT,9
1.247,-0.962,2,CASH_OUT,1
-0.023,-2.628,2,TRANSFER,6
1.633,1.899,0,CASH_IN,8
-1.627,-1.103,1,PAYMENT,17
-3.149,1.369,4,PAYMENT,2
1.284,-1.933,2,CASH_OUT,1
-0.305,0.139,3,PAYMENT,7
-4.58,-0.371,1,PAYMENT,1
-2.618,1.223,4,PAYMENT,17
-0.535,-1.481,2,CASH_OUT,22
1.186,-0.035,3,CASH_OUT,11
-2.493,1.128,4,PAYMENT,13
-0.753,0.23,3,PAYMENT,8
-2.648,1.064,4,PAYMENT,15
0.964,-1.86,2,CASH_OUT,13
-2.156,0.987,4,PAYMENT,16
0.775,-3.042,2,TRANSFER,1
0.367,-1.72,2,CASH_OUT,7
-0.145,1.22,0,CASH_IN,13
1.0,-0.097,3,CASH_OUT,8
-2.45,0.877,4,PAYMENT,7
2.231,0.058,3,TRANSFER,8
-2.72,0.906,4,PAYMENT,2
1.932,1.522,0,CASH_IN,13
1.706,1.675,0,CASH_IN,15
-2.439,1.131,4,PAYMENT,10
-1.012,0.23,3,PAYMENT,9
1.207,1.598,0,CASH_IN,1
1.256,-0.138,3,CASH_OUT,12
-1.845,-1.051,1,PAYMENT,11
-0.047,0.533,4,CASH_OUT,23
-2.454,0.996,4,PAYMENT,15
-1.54,-1.135,1,PAYMENT,13
1.102,-1.919,2,CASH_OUT,17
1.75,1.634,0,CASH_IN,8
1.786,-0.152,3,CASH_OUT,15
1.31,-0.589,3,CASH_OUT,15
1.378,-1.882,2,TRANSFER,11
-2.515,-0.908,1,PAYMENT,11
0.473,-1.596,2,DEBIT,12
-2.398,1.217,4,PAYMENT,8
1.638,-1.927,2,TRANSFER,17
-2.016,-1.018,1,PAYMENT,6
1.531,1.88,0,CASH_IN,9
